h_comment,h_date,h_name,h_rating,h_reviewer_name,h_title_comment
"Phòng đẹp, tiện nghi chuẩn luxury, dịch vụ tốt, nv thân thiện, nhiệt tình và chuyên nghiệp. Đồ ăn ngon. Có bể bơi riêng trong nhà. Tuy nhiên cây xoài có mỗi 1 quả 😂😂 Nhưng đoàn mình Kô ai làm mất cái pyjama nào cả, thiếu nv bắt đền thì phải thôi nhưng chs mất",  thg 7 2016,Vinpearl Luxury Nha Trang,ui_bubble_rating bubble_40,Trịnh Linh,Tuyệt vời
"Khu bungalow thiết kế đẹp, hài hòa tự nhiên. Resort yên tĩnh. Phù hợp du lịch gia đình hoặc cặp đôi. Dịch vụ hài lòng. Thức ăn ngon nhưng hơi đắt. Đĩa hoa quả trong phòng ko được ngon. Nên bao gồm cano lướt sóng miễn phí.",  thg 5 2016,Khu nghỉ dưỡng MerPerle Hòn Tằm,ui_bubble_rating bubble_40,Hieu G,Yên tĩnh và gần gũi thiên nhiên
"Điểm + - Bãi biển riêng rất êm, cát mịn và có quây phao xung quan an toàn, có hồ bơi nước mặn rất rộng - NV lịch sự chu đáo, mình và bạn gái báo trùng ngày kỷ niệm và được tặng 1 ổ bánh, rất cảm ơn resort! - Khuôn viên đẹp, rộng rãi và có view nhìn về trung tâm thành phố; phòng mình đặt là Ocean villa rộng rãi và có bồn tắm ngoài vườn riêng phía sau rất hay. - Dịch vụ tắm bùn thú vị và giá rất hợp lý, chỉ 500k cho 1 phòng riêng sử dụng trong 1h, chất lượng bùn tốt đã qua xử lý lọc khuẩn  Điểm - - Nằm xa sân bay nhưng ko có free bus đưa đón như resort ở đà nẵng, phú quốc - Ngoài spa và tắm biển/hồ thì chưa thấy các hoạt động khác (yoga v.v.)",  thg 4 2022,Amiana Resort Nha Trang,ui_bubble_rating bubble_40,Quang Trung Đ,"Biển và hồ bơi rất đẹp, dịch vụ tắm bùn thú vị, vị trí hơi xa trung tâm"
"Về tổng thể thì mình rất hài lòng với chuyến đi, chỉ có 1 số vấn đề nhỏ xảy ra nhưng đã được giải quyết, mình ko đánh giá không tốt chỉ để lại chút ý kiến đến với việc hổ trợ khi khách gọi sẽ tốt hơn, nói chung mình khá hài lòng đối với chuyến nghỉ dưỡng lần này tại resort",  thg 4 2022,Amiana Resort Nha Trang,ui_bubble_rating bubble_40,ninilee120,"Sạch sẽ, dịch vụ tốt"
"Nằm trên hòn đảo biệt lập, đối diện khu Vinpearl Luxury Resort. Đi ra đảo bằng tàu cao tốc, mỗi ngày có cả chục chuyến, rất tiện, nhưng buổi tối tàu chạy đôi khi không bật đèn pha, du khách sợ chết khiếp. Thiết kế và bố trí tổng quan khu nghỉ rất đẹp, gần gũi thiên nhiên. Phòng nghỉ nội thất hơi cũ, nhưng vẫn đẹp, ngồi ở ban công ngắm biển là tuyệt nhất. Bể bơi sạch, nước trong. Bãi cát khá bằng phẳng, lặng sóng. Cảnh quan trong khu xanhh mát, khá thoải mái, dễ chịu. Bữa ăn sáng tuy không nhiều món, bố trí ngoài trời nên hơi nóng, nhưng ngắm cảnh đẹp. Bên cạnh khu nghỉ là khu vui chơi giải trí bán vé ngày cho du khách từ đất liền ra, có nhiều trò thú vị. Tóm lại, không nên bỏ qua hòn đảo xinh đẹp này nếu đã đến Nha Trang vài lần.",  thg 1 2015,Khu nghỉ dưỡng MerPerle Hòn Tằm,ui_bubble_rating bubble_40,dangquang,Nơi nên đến !
"M có đặt romantic dinner ở đó. M từng dùng romantic dinner ở nhiều nơi nên có thể kì vọng sẽ khó hơn khách bình thường, và cũng do Sheraton cũng là KS có thương hiệu rất tốt.  Phần đồ ăn, nhân viên phục vụ thì ổn. Nhưng với khách đặt gói này ngoài đồ ăn, phục vụ ổn là y/c tối thiểu thì quan trọng là KH mong có trải nghiệm ấn tượng. Và mình thấy thì ko có gì thực sự là ""romantic""/ đặc biệt. Trang trí quá bình thường, kiểu ""công nghiệp"", giống như áp dụng cho tất cả các khách hàng đặt gói này. Đến cắm bông cũng ... Tiếc là m ko thấy có sự chuẩn bị chăm chút cho trải nghiệm ""romantic"" của khách, còn khi phục vụ thì nhân viên cũng cố gắng & phục vụ khá tốt.",  thg 11 2019,Khách sạn và Spa Sheraton Nha Trang,ui_bubble_rating bubble_30,LinhThuyNguyen,Average experience  
"Trừ việc bị làm phiền giấc ngủ thì mọi thứ đều ok, không khí rất thoải mái, có những trái mít rất thích mắt, các bạn nhân viên rất thiên thiện, món ăn hơi không hợp khẩu vị cho lắm, rất muốn ở thêm vài đêm",  thg 4 2022,Amiana Resort Nha Trang,ui_bubble_rating bubble_30,Discover26245957694,Mọi thứ đều ok
"Bộ phận sales làm việc quá cứng nhắc, không quan tâm tới quyền lợi của khách hàng. Tôi book phòng cho cán bộ công ty, thanh toán bằng tiền của công ty mà họ lại yêu cầu thanh toán trong vòng 1 ngày. Họ bắt ép khách hàng phải hiểu và thông cảm cho ""quy định"" của công ty họ nhưng lại không thèm có 1 chút nào đếm xỉa tới quy định của công ty khách hàng/đối tác.  Quá thất vọng.",  thg 4 2022,Amiana Resort Nha Trang,ui_bubble_rating bubble_10,Tuan Pham,Bộ phận sales kém
"Sẽ quay lại. Nên có nhiều discount hơn! tôi rất ấn tượng cách phục vụ ân cần và chu đáo từ tất cả  nhân viên. Tôi có một kỳ nghỉ dưỡng thật thoải mái , yên tĩnh, phòng  sạch sẽ, thật quá xuất sắc , và tôi không quên được nơi này và tôi sẽ giới thiệu cho các bạn bè tôi đến đây nghỉ dưỡng, và tôi chắc chắn sẽ quay lại lần nữa. Cảm ơn đã tận tình chăm sóc chúng tôi có một kỳ nghỉ tuy ngắn (3 ngày 2 đêm) nhưng rất đậm đà khó quên. Nếu có nhiều deal và discount hơn, có lẽ sẽ nhiều người biết đến hơn!",  thg 4 2022,Amiana Resort Nha Trang,ui_bubble_rating bubble_40,tulta2022,Nơi đáng để nghỉ ngơi
"Khách sanh Mường Thanh luxury Khánh Hoà view biển đẹp. Phòng đầy đủ tiện nghi. Nhân viên nhiệt tình, thân thiện. Đặc biệt là bạn Đạt . Bể bơi ok. Chất lượng ăn sáng ổn. Điểm trừ: khách sạn lớn nhưng chỉ có 4 thang máy",  thg 8 2022,Khách sạn Mường Thanh Luxury Khánh Hòa,ui_bubble_rating bubble_40,Ngạn N,Company trip
"phù hợp cho mọi gia đình, một tổ hợp đầy đủ các dịch vụ nơi mà bạn chỉ cần đến và không phải lo lắng về chỗ ăn, chỗ chơi. Chỉ mặc sức mà hưởng. Giá cả phù hợp và không quá đắt đỏ so với những gì bạn nhận được.",  thg 9 2015,Vinpearl Luxury Nha Trang,ui_bubble_rating bubble_40,phamcongminh,Tổ hợp các dịch vụ cho kỳ nghỉ khá tuyệt vời
"Resort sạch sẽ, phục vụ nhanh , chuyên nghiệp. Nhiều bể bơi lớn nhưng luôn đảm bảo lực lượng bảo vệ cứu hộ sẵn sàng nên rất yên tâm khi đi cùng trẻ nhỏ. Các hoạt động ở resort khá đa dạng, đáp ứng được nhiều lứa tuổi nên đây là 1 lựa chọn ổn khi đi du lịch gia đình cùng người già và trẻ nhỏ,",  thg 4 2022,Amiana Resort Nha Trang,ui_bubble_rating bubble_40,nguyenhanhchi2708,Resort ổn cho các chuyển đi Gia Đình
"Cảm nhận 3n2đ ở Resort Amiana.  Dịch vụ chưa tương xứng với chữ resort. Trải nghiệm k tốt từ khi bước chân vào sảnh đến khi ra về.  Đặc biệt KH complaint resort có xin lỗi đưa ra giải pháp không phù hợp, như kiểu đó là lời chấp nhận chứ không thể cải thiện. ",  thg 3 2022,Amiana Resort Nha Trang,ui_bubble_rating bubble_30,tramvoism,Cảm Nhận chuyến đi 3n2đ ở resort Amiana
"Không gian vừa sang trọng vừa ấm áp, món ăn ngon, xứng đáng với giá tiền. Bếp thiết kế không gian mở. Thực đơn đa dạng, phong phú với ăn từ Âu (Tây Ban Nha, Ý) đến Á (đường phố Việt Nam, Nhật Bản, Ấn Độ)  Đặc biệt hai phục vụ là chị Phụng và anh Thắng rất nhiệt tình, phục vụ chuyên nghiệp.",  thg 5 2019,Khách sạn và Spa Sheraton Nha Trang,ui_bubble_rating bubble_40,Mỹ Linh,Feast Restaurant
"- vị trí: Ks có vị trí đẹp, ngay trên trục đường đẹp nhất Nha Trang - Phòng: có nhiều thiết bị bị hỏng, gẫy (đèn ngủ), sofa bị bẩn. Cửa nhà vs bị rít, rất khó kéo.  - Viêw thì đẹp, ngắm bình minh hay hoàng hôn đều rất đẹp - Nhân viên: khi mình đến khoảng 7pm, k có bạn bell nào cả, hành lý phải tự túc xách. Nhân viên nhà hàng hay lễ tân đều chưa thật tinh ý, nên mình chưa cảm nhận đc sự thân thiện.  - nhà hàng bf: các bạn nên sát sao hơn việc kiểm tra đồ ăn khi bày ra quầy pv khách. Mình ăn món trứng 4p của các bạn 2 ngày thì cả 2 ngày đều bị chín quá. Yêu cầu làm đến lần t3 mới ok đc. Nhưng 1 lỗi mà 2 ngày đều bị lặp lại",  thg 11 2018,Khách sạn và Spa Sheraton Nha Trang,ui_bubble_rating bubble_30,Liz T,Nice views only!
"Phòng Family rộng, có 2 buồng tắm. Thích hợp cho gia đình 4 người. View hướng biển rất đẹp. Đồ ăn sáng đơn điệu, ks cần thay đổi thực đơn hàng ngày. Điểm trừ to nhất là quá nhiều khách Trung quốc, chiếm 95% gây ồn ào, mất lịch sự.",  thg 7 2018,Havana Nha Trang Hotel,ui_bubble_rating bubble_40,An Ha N,Đánh giá về phòng
"Chúng tôi là một gia đình trong bốn.  Phòng đáng yêu trên một bãi biển rất đẹp, với một hồ bơi tuyệt vời.  Công viên VIP Land cách đó chưa đầy 5 phút và chắc chắn đáng xem nếu bạn có con.  Tất cả nhân viên đều rất chu đáo và cố gắng hết sức để hỗ trợ khi họ có thể.  Nó rất yên tĩnh khi chúng tôi ở lại. Nếu đó là những gì bạn đang có sau đó thì đây là nơi. Những đứa trẻ của chúng tôi đã có một chút bồn chồn vào cuối tuần của chúng tôi vì chúng không làm gì nhiều, nhưng đó không thực sự là những gì chúng đang cung cấp, vì vậy không phải là một lời chỉ trích về chính khu nghỉ mát.  Điều duy nhất ngăn họ nhận được 5 sao là giao tiếp.  Rất nhiều điều chúng ta nên được thông báo vào ngày đầu tiên, chúng tôi đã tự mình khám phá trong suốt thời gian lưu trú. Các hoạt động trên đảo như",  thg 6 2019,Vinpearl Luxury Nha Trang,ui_bubble_rating bubble_40,ComplexProblem,Rất yên tĩnh nếu đó là những gì bạn đang theo đuổi
"VIP Luxury là một khách sạn đẹp, nơi bạn có thể thoát khỏi tiếng ồn lớn của Đại lục. Tài sản là rất tốt đẹp, sạch sẽ và tất cả tôi mong đợi. Nhân viên rất thân thiện và tốt bụng nhưng đôi khi hơi vô duyên nhưng theo cách chấp nhận được. Tôi có thể giới thiệu khách sạn này.",  thg 4 2019,Vinpearl Luxury Nha Trang,ui_bubble_rating bubble_40,Stephan G,"Tất cả trong một nơi rất tốt, được tổ chức tốt để ở"
"Phía sau một thương hiệu 5* quốc tế là một sự cẩu thả về phòng ốc và thái độ phục vụ.Tôi và gia đình đã có 1 trải nghiệm thật tệ hại khi nghỉ đểm tại Sheraton Nha Trang vào ngày 09.02.2018 vừa qua.  Phòng chúng tôi chọn là Deluxe Ocean View có ban công. 16:00, lúc nhận phòng, khi nhân viên Bell boy hỗ trợ vừa mở cửa, tôi đã ngửi thấy mùi khó chịu đến mức ngạt thở (rất gắt và nhức đầu). Mãi 15 phút sau mới có NV hỗ trợ lên xông khử mùi, nhưng chỉ giảm được khoảng 10%. Và chúng tôi được đề nghị là cố gắng chấp nhận điều này.  Đến 18:00, sau khi dùng bữa tối, khi chúng tôi yêu cầu được đổi phòng khác thì NV Lễ Tân trừng mắt nhìn chúng tôi, không phản hồi. Thật may mắn, chúng tôi chỉ lưu trú 01 đêm!",  thg 2 2018,Khách sạn và Spa Sheraton Nha Trang,ui_bubble_rating bubble_20,Khoa N,Thật kinh khủng và không thể chấp nhận được
"Phòng, dịch vụ tại resort được đánh giá khá tốt. Không khí thoáng mát, nhiều cây cối tạo cảm giác mát mẻ. Phòng ốc sạch sẽ, vật dụng đc trang bị khá đầy đủ. Điểm trừ là khu vực đèn trc hiên và lối đi xung quanh hơi tối. ",  thg 3 2022,Amiana Resort Nha Trang,ui_bubble_rating bubble_40,nltquyen12345,Amiana
"Nếu nói về giá ~85/đêm tiêu chuẩn 5* thì Havana là lựa chọn tốt. Đến khi quay lại lần này thì mọi thứ đã hoàn thiện xong xuôi và có đôi điều cũng bắt đầu đi xuống. Có welcome chocolate thay vì trái cây, điều này không thích, vì vừa đến mà ăn chocolate thì hơi kỳ, buổi tối không có gudnite chocolate-, ngồi đợi check-in cũng không có nước hay trà hay gì cả. Havana là lựa chọn tốt nên rất đông, lúc nào ghế ở sảnh cũng chật kín người người nhà nhà chất đống vạ vật. Nhiều khi đợi chờ gì cũng không có chỗ ngồi. Phòng tắm làm kính nhìn xuyên 2 chiều là sai lầm vì thấy rất vô duyên, nếu từ trong nhìn ra thôi thì có vẻ ổn hơn. Buffet sáng nhiều lựa chọn, nhưng không phải xuất sắc, lần trước ở ăn ngon hơn nhiều và giờ không còn hứng thú như thuở ban đầu. Có một số khách vẫn ồn ào. Thang",  thg 10 2017,Havana Nha Trang Hotel,ui_bubble_rating bubble_40,Tê Ngố,Lựa chọn tốt
"Khách sạn sạch sẽ, nhân viên nhiệt tình, phòng rộng rãi đồ dùng mới. Tuy nhiên đồ ăn sáng chưa thay đổi thực đơn. Không có cân ở trong phòng cho khách đến cân kiểm tra kg hàng ngày để còn tự điều chỉnh chế độ ăn hàng ngày của bản thân.",  thg 5 2021,Queen Ann Nha Trang,ui_bubble_rating bubble_40,Bu khốc,Khám phá
"Khách sạn đẹp,dịch vụ tốt và nhân viên nhà hàng giưp đỡ thêm chút thì rất tốt,tuy nhiên như vậy cũng ok.món ăn hơi ít và hợp với người châu âu nhiều hơn,đi tăm biển phai đi qua đường không an toàn vi nhièu xe máy và ô tô chạy nhanh quá,hơi sợ,bãi biển đẹp,nước trong xanh và sạch sẽ.",  thg 9 2017,Khách sạn và Spa Sheraton Nha Trang,ui_bubble_rating bubble_40,Nhatrangbuon,Ky nghi ân tượng
"Cảm thấy hài lòng với 2 đêm nghỉ tại khách sạn. Phòng có view biển, có balcony để ngồi ngắm cảnh. Thiết bị trong phòng rất tốt và chất lượng. Việc kiểm soát an ninh cũng khá tốt nhưng không làm cho khách lưu trú cảm thấy phiền lòng.  Về hồ bơi, do đặt trên tầng cao nên vào ngày nhiều gió khi bơi sẽ cảm thấy lạnh. Cũng vì nằm tại khu vực tập trung nhiều du khách nên nếu ở các phòng tầng thấp sẽ không được yên tĩnh như các tầng trên cao. Di chuyển về trung tâm thành phố rất gần, có thể đi bộ không vấn đề  Nhìn chung đây là một trong những khách sạn tốt nhất tại Nha Trang. Sẽ ghé lại vào lần tới.",  thg 8 2017,Khách sạn và Spa Sheraton Nha Trang,ui_bubble_rating bubble_40,Dranta,Tiện nghi và sang trọng
